Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,Country Name
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.93128979725395,4.0150100889167,4.11713645523566,4.24364065000928,4.36542129068487,4.4725214741357,4.58720852711707,4.71633171749492,4.84659327011555,4.96393416857462,5.05396021427443,5.13013484081866,5.20164754721437,5.26525213791357,5.33709191403758,5.42010375494749,5.51143416770534,5.60966695788192,5.707658760901,5.79485043156691,5.85552852007336,5.89126054144789,5.91503003276801,5.92395669971797,5.92311655294378,5.92355231855458,5.92918795914264,5.94083155467026,5.9525758771512,5.96173344679165,5.96711256077655,5.95934922486261,5.91813194438439,5.85675300800562,5.80319329209013,5.76157016346623,5.73507990638152,5.72122981285828,5.71578379044144,5.71288997619582,5.71462290994183,5.71871869039293,5.72421432789274,5.73879813233695,5.76149370786383,5.79882604362382,5.85456857962948,5.92874408336247,6.02167191988465,6.13633434716889,6.26908500182982,6.41032058596075,6.55832514332791,6.71160087889197,6.85740760780209,7.02017456915174,7.21679108835803,7.42359203400839,7.62372542931161,7.86477954221872,8.14603636999987,0.0,0.0,0.0,Governance CSS
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4335770625356,68.6298796819822,69.0659911737925,69.1083188592252,68.9601149080956,68.9767359100313,69.5797509074086,69.4695843689132,69.117250409258,68.8335509271528,68.6575567673727,68.40379362302,68.6604547989217,69.2918677997562,69.9702659130491,70.6955324409487,71.2349410300904,70.8153531906688,71.4811249953121,71.1666375037218,71.4446929627621,71.5095469935218,72.986341773582,73.0473670690011,73.4217122752726,75.0043104273526,75.2465232070758,75.4282726249206,75.3149930664619,76.2999588498328,75.9401664332649,77.0698881977505,77.9707355936629,0.0,Governance CSS
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16028177168774,2.43022136669875,2.37279448752385,2.63523828972063,2.82530739846029,3.20547290434367,3.52217905477522,3.46285699040911,2.95056857857904,2.87073735236563,8.66685336758955,8.11142969671362,7.50332970610934,6.43642952432957,6.49461475676637,5.76381857127903,7.42794146469437,8.15685914745177,9.73225171822433,9.79124688088502,9.29089520670521,9.13645551569962,9.40062120938693,9.24950836827249,9.26923353304161,8.91477955359129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CSS
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.491076373381,12.0952401331431,12.3770298507463,13.0270851293103,11.6995054683785,11.7336530120482,11.1851646368967,11.0970384781669,9.72247298420615,9.41598958333333,10.4708506151142,9.72910647038685,10.0844905008636,9.51392687880839,8.87335834896811,7.73562328558366,7.65301231802912,7.43650146549427,7.88137426900585,8.35108220937701,8.05843854833791,9.12679341317365,8.90572290974947,7.97825903614458,7.34602954209749,7.46513122171946,7.76681328821901,8.22240012387736,7.63296774193548,6.74207266229899,7.36012220670391,0.0,0.0,0.0,Governance CSS
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9187056011491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CSS
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554409361539626,0.591910202230798,0.622770593207864,0.454012285163768,0.39350142905036,0.550531353234785,0.179277467079022,0.164598508792833,1.15319585141033,1.86081217565801,1.3229075590281,0.79952062754775,0.629163368906932,0.392547746499358,0.329519797015739,0.318924580315717,0.311103133626066,0.282581136255314,0.106046222826981,0.14714558989638,0.358385339318424,0.394219753750535,0.30674317190341,0.289813964650612,0.406298112644463,0.378959067784489,0.508706695773146,0.457546187675495,0.578732579889669,0.38775286752997,0.766975879496143,1.03258439959212,0.555460515460274,0.430318851408976,0.338354440126702,0.232282831035679,0.179050958336514,0.24592387204991,0.304855045748397,0.241024464211204,0.194367246039315,0.0,0.0,0.0,Governance CEB
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95086149273298,8.29458242973147,7.72579662784219,7.50853020345228,7.32138001927149,7.36582691333448,7.61870014387255,7.39884578800428,6.95933955056439,6.58262185885395,6.55222800966481,6.71143158862442,6.61650941951052,6.90483331044453,6.91328164025868,6.93186300650504,7.12272315896608,7.20106107163088,7.0507649848527,6.53413641493514,6.78421837996556,6.8107074816472,6.5648993347959,6.32353812069195,6.13970975682107,6.2441332568052,6.3766056984253,6.65838797591725,6.61650818189169,6.28536421374848,5.85720584954467,0.0,0.0,0.0,Governance CEB
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-19.6273506939111,-17.6999364814919,-14.7122901351909,-17.0804673359753,-19.7194074744592,-9.42897755207675,-9.28289974825139,-7.28129375534077,-7.98378083099202,-6.99405632517398,-6.28046908906295,10.489220762927,10.5888668476069,12.4463502757815,11.6680405654189,13.0181937520014,14.5040664583265,16.2729461408326,17.6060821421612,18.6641608188939,21.9581649552474,24.1535600261585,20.2341511381252,18.8966914527013,17.7644928251179,19.8603298127655,20.6817766595707,22.3046570160586,22.0015945292651,24.1067052146415,31.1728448356792,29.0842450425409,26.059306597851,26.4111306923184,25.1573864204989,26.6886589549957,28.2014168851046,26.9887793917212,29.8851198510429,30.1721295471558,29.6515086368892,30.4069703617434,29.6296735756437,31.2180441502803,31.6668789072397,33.404633424273,35.1732284210682,37.2053677010303,37.1631745073899,34.7237487132016,37.6959266427568,36.4626705476489,33.7213063804636,33.9739168122019,33.889935902036,35.5036638323212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15536030618148,6.12896077934974,5.93269730464077,5.88569999049012,5.55579247520179,5.37107492012427,5.16766775889606,4.85182956306556,4.64593781984161,4.47465149267517,4.60132809010177,4.45223589884093,4.28348618350452,4.14873080484089,3.93198270113832,3.82901371740888,3.79607197155424,3.76978265624372,3.66955725103356,3.44051675091943,3.45209448753124,3.6281372438152,0.0,0.0,Governance CEB
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.2149151246,2666.45876684044,2769.25417301117,2785.94966619656,2925.6647144417,3055.99119837851,3195.30598842452,3347.35221985556,3407.48630027493,3404.42305286129,3265.24599555413,3338.93989143273,3321.96628585096,3291.90883112907,3367.00752280309,3434.53758503658,3516.41453538279,3497.11507575306,3371.98483191947,3089.52494099679,2832.54230782158,2624.11439957918,2609.57896374113,2502.91713643051,2609.64390544309,2697.21847681768,2642.39189238823,2519.73159789869,2394.87290001717,2376.47106686069,2456.95267754914,2484.39320880618,2570.98370578595,2579.47448153663,2617.57646936408,2690.90888583771,2696.75490925362,2706.4490452995,2527.35147431345,2634.98393198861,2637.75999544147,2566.10715329701,2511.70955906068,2470.54431835595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.2469031231268,98.3040598861706,98.3962171489238,98.4208572145704,98.5184237072443,97.8122733582339,97.8081334551652,97.7376923420467,97.8430604575384,97.6903280947368,97.9958863641198,97.751319413959,97.6455940209928,97.7598831815845,97.5283394766601,97.5478641117396,97.4630196133448,96.9485330566004,97.247835293646,97.48717968997,97.1135525447165,96.5574289587114,96.5566889790658,96.2190621767041,95.7460392601338,95.0189374509995,94.5120246124903,94.0274694849898,93.297837390067,93.2247228893279,89.2533050503207,88.7439905576003,88.5218342482639,87.6597190815853,86.966547169346,86.7928836368446,86.35280843859,85.7168748087404,85.4516827217712,85.160673086187,84.7425521581851,84.6757261138138,83.9113113724698,83.9507514192333,83.267906992603,83.18497664384,83.3917407186332,83.0688831262322,81.7059852500427,79.8839125814673,80.2549198509236,80.0957632101565,78.5667277580561,77.7076786589043,76.2453637707573,79.3637383740291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.77085901679875,-1.9599506232481,1.54606855291664,4.10493865289281,5.7119942161064,4.54661147781992,2.31409716928452,2.68030650032696,1.90777163063029,3.95698459455502,3.0802312941525,3.6148476120589,4.08688011034786,5.8401041478884,5.01908034122538,6.58682971941411,6.4249077007555,3.93440100647476,-3.50190341761417,1.43607522018532,3.51382581827421,0.824954250795599,0.663326231264193,3.21346254060755,4.02675516009924,2.7500037982801,5.10418161084607,4.93931273941462,3.93955067881519,-3.39210443789737,6.37858891370082,4.0480287873248,0.0,Governance CEB
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.950333065737,70.1381373683461,70.0711792267964,69.2769205193863,68.5350464844462,67.8201865968924,67.3087972273503,66.9416995356127,66.5571617106184,66.3171395991958,66.3927804621626,66.313034946644,65.00373288402,64.6679313926247,64.6813904561729,64.6123654956544,64.767527463817,64.8837436609572,65.2874160995106,65.6767304478909,66.3298867651287,66.3075255491329,67.1026905974769,67.6624239379469,68.6244892812405,69.1634728101679,69.5664789741768,70.6646108682948,71.1893993266126,71.7485033477458,71.9261581939575,72.430872683196,0.0,0.0,Governance CEB
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5206909179688,97.5504608154297,97.6210708618164,97.6642990112305,97.6928176879883,97.7383728027344,97.8417129516602,97.9181976318359,98.0140991210938,98.0762710571289,98.1540298461914,98.2199325561523,98.2902908325195,98.3612518310547,98.4260787963867,98.4790420532227,98.616828918457,98.5667419433594,98.6265563964844,98.6710891723633,98.7194976806641,98.7488708496094,98.7872314453125,98.8256683349609,98.8245162963867,98.8541488647461,98.9009323120117,99.1360473632813,99.172233581543,99.2052383422852,99.2256164550781,99.2365112304688,99.254997253418,99.2724380493164,99.2968521118164,99.3133697509766,99.3274307250977,99.3431930541992,99.3573989868164,0.0,0.0,0.0,Governance CEB
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39296718879026,1.32666976233351,1.26212451581104,1.18972698432645,1.12305309746739,1.09263340458369,1.08852749421365,1.07253066132132,1.03699599962797,1.00972037174882,0.984032617132088,0.96609709323815,0.960291185803153,0.971598337570131,0.957151642930318,0.958775198110113,0.960095075419475,0.955198711793387,0.951527960579526,0.933929018480117,0.939308653882186,0.911850759005809,0.903274609752962,0.891598493906197,0.881481188972203,0.879430729494113,0.866275210609273,0.869908459481606,0.871600143569557,0.864494204023638,0.862614776734857,0.0,0.0,0.0,Governance CEB
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823961022683051,0.700940333730405,0.653104423795911,0.634251783329415,0.627477372342015,0.620935871484523,0.640678402243902,0.638776830700419,0.605867828053777,0.5878884075016,0.617899380286321,0.629231032198845,0.608205538184172,0.624235941585363,0.654213185546634,0.656994444922819,0.649117612604738,0.667953525904483,0.647895313096433,0.571104943646486,0.582913526959648,0.592935924889462,0.580641308424149,0.57195682311134,0.567446128595724,0.5806201930669,0.595884178866713,0.606130480035259,0.599665844679085,0.60673447955609,0.596913975921579,0.0,0.0,0.0,Governance CEB
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.23491289488187,7.41663323837984,7.60398599060283,7.80235527184708,8.02643528441227,8.28580360817501,8.56568253283407,8.83656953108549,9.09298636721631,9.32679863452437,9.54753824327347,9.76534803272805,9.99985430563625,10.2363830953656,10.4596396573419,10.6719353907671,10.8530335028092,11.0309178195843,11.1925039032797,11.3103930901877,11.295471183088,11.1216040955912,10.875635372494,10.5949679167874,10.4489275958779,10.4702707260715,10.5516939622256,10.6882344556434,10.8682166079365,11.0493678293553,11.2332913891026,11.4229431004725,11.6175767983091,11.8394449425896,12.0749169133984,12.3334105946109,12.59156646456,12.8303291213493,13.0551159023333,13.2668062480017,13.4720037092983,13.6731524469791,13.8920082572415,14.0938497648069,14.2836233112219,14.4646523781001,14.6307559881133,14.7768857731577,14.9093189467256,15.0537924995597,15.1929965796942,15.4113724526332,15.7460925205616,16.1301596134019,16.5583425461621,17.0024058774311,17.4558192447502,17.907366040035,18.3572671524413,18.8228366478787,19.2639666919042,0.0,0.0,0.0,Governance CEB
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3562422442673,78.2047130839777,78.1283866367546,77.9315927172803,77.7410111583968,77.233850651805,76.5637152464687,76.9862528069954,77.0211475093375,77.5225647013871,78.0384358137129,78.2396146344905,77.3406545767961,77.0127883825559,76.5553866911136,76.0206632687476,75.8603276308408,75.3438143118968,75.0566305897445,75.2969106664885,75.3275739612208,75.4465300610774,75.6702520725391,75.577409385551,75.5905416402753,75.4904832266858,75.3715451397198,75.5137148345292,75.4579084156086,75.1206616771337,74.6842197887489,75.9083270764872,76.5621495359073,0.0,Governance CEB
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96016099942201,8.25593296078649,7.57504648329807,8.30512392448953,9.06052347405769,9.99511655243325,9.76068307259541,9.86816856002457,10.7670217097791,10.9056054095661,9.5589294868312,9.49615057946793,9.48201947984195,7.81580068423665,10.0202451088771,11.3215735053697,10.6279704509289,9.69757193829846,10.8732079310875,12.6978543422933,15.2232589522177,13.1919756772079,14.9657421750934,17.9448105342192,20.5025605031294,20.2528514083871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13418535380991,4.78619335534206,5.37744056820556,7.20659297514846,7.52961005962435,7.84895965667676,8.35013158072127,8.99646334068357,9.46685823141914,9.73253598271612,9.94111363707141,9.88386573477463,10.1547672804381,10.2732489084258,10.7903896387224,11.2914130930657,11.0846985286912,11.3773131737879,12.1836583630886,13.7651579899879,14.5611703409059,14.7632639324625,15.6972877331338,16.6678855360829,17.0800618869512,17.1450343733474,16.872230338825,16.4670211158335,18.1372029233605,18.8782681268682,19.6856532373123,0.0,0.0,0.0,Governance CEB
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance CEB
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4171491602918,1.71215556850403,2.08786506472161,2.99411314219353,8.55117989262284,6.57696962031413,7.54921421111274,7.62127609315832,6.38585248019558,11.369913994121,10.719504987802,8.17270031971031,5.31856240671382,5.24340885091539,4.88397202096012,4.32546534801629,2.5358495719396,3.29498815819885,2.81896793402008,3.81177554301288,4.40104337556359,2.91201454381654,2.80952895892408,2.61587963975724,2.4502965500287,2.78418430162694,3.15998712538675,2.70044148815942,1.78132253814871,2.24014968695211,3.73803294012806,3.05559053268365,3.2179440565161,3.76687046243613,4.39711122176275,5.56800168823971,5.85150459360917,5.2725005726356,6.15466445723258,3.50525753148795,4.04409063679091,5.34055141828871,4.7399629443576,4.21076876916118,3.57273403641502,2.06839969534337,1.80619888216628,2.16424360343472,2.86921139900402,2.30787052354258,1.74024581269641,0.0,0.0,0.0,Social EAR
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Social EAR
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27999377585893,1.31156811971043,1.31769015211386,1.33589949543885,1.37065898293657,1.40358861425254,1.44307810837501,1.48356488982501,1.49975131395635,1.51948046841082,1.54765110150121,1.5564940372255,1.57632635278712,1.61326690827767,1.67139574629923,1.71410705012747,1.77833420957962,1.85496588620439,1.89643564115758,1.92356123668186,1.98796913786569,2.0344719157037,2.10316611712385,2.09680063357041,2.17188504675966,2.1597478586299,2.16559675147605,2.21718921621357,2.24104035779471,2.20279659472085,2.01640816348961,0.0,0.0,0.0,Social EAR
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,12.3356539421866,12.5867007710821,17.9418805431947,18.0261983450362,19.2435706338539,18.8200905227686,19.3505957639559,16.2567002103985,18.0882742089527,19.4359147267012,23.1849915724913,-169.154059759017,-178.033272858138,-190.58336079113,-180.274882118838,-148.991969685861,-162.731444796328,-159.754512322865,-144.77016253583,-133.332492282838,-116.251375641557,-104.524263862566,-81.6577558101381,-73.3070907727776,-70.5371881188201,-59.6772290036932,-63.6914714653098,-57.6727818284972,-62.1523815704549,-62.3507161320873,-70.213004537719,-77.4627109194952,-73.9524733129406,-72.689826695122,-67.7481650461992,-66.3499069996084,-65.7823486809894,-63.2493159612854,-61.0505955106643,-53.8108716952181,-55.7825728662654,-52.87937997371,-48.6791763392467,-53.2356413482571,-52.7510109598927,-52.9807577830431,-49.5126717485721,-44.0763741486851,-40.1046431618928,-33.2989481855334,-31.7267405996226,-32.6878599804042,-29.0354946768998,-27.8075046194089,-18.8253170996858,30.5365337775948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Social EAR
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28857767721561,5.2801876187689,5.30016175607115,5.19559589233836,5.12872509985429,5.02327040073709,4.9374452891106,4.85985221600871,4.89256992170636,4.96721658429425,4.83659085049659,4.76175869864192,4.69432689673724,4.5322050003307,4.55669290132281,4.39846411360694,4.29914211317537,4.25547025337408,4.19345121951313,4.1102503757936,4.12061641401666,0.0,0.0,0.0,Social EAR
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.55510648016,398.270387485335,415.201284787282,425.399370707368,433.427748160184,445.323363009478,458.166403271781,468.039921991044,484.866726680638,501.641642409331,521.923616105812,538.488248124993,533.052423693931,538.619179409098,543.46565519036,548.460651955212,562.731863821782,570.871607039538,577.621316724846,613.709704178043,626.174777509909,630.106363478926,637.98160391521,650.23180803681,659.82308420484,666.303373104517,677.58211419107,683.033468912308,696.006287824101,698.386954855551,699.532887787312,707.841830031376,715.337716765423,738.018612919048,755.359842464366,778.733869015686,793.813723187083,815.790742552949,832.835584600382,850.682489156104,851.319565944027,876.183322236,871.662188187274,887.31212183391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Social EAR
